"user_id","time_UTC","complete","publisher","gender","age","location","survey_weight","answer","response_time"
"171889082","2017-05-23 01:07:10","Complete","News","Male","55-64","US-WEST-MT",0.8816528,"Republican Greg Gianforte",9292
"1720434666","2017-05-22 02:57:29","Complete","News","Female","45-54","US-WEST-MT-Glendive",1.045264,"I am not likely to vote in this election",42966
"1720710648","2017-05-21 10:31:41","Complete","Mobile App","Male","35-44","US-WEST-MT-Billings",0.9198625,"Republican Greg Gianforte",7081
"1727675212","2017-05-23 07:00:49","Complete","News","Male","65+","US-WEST-MT-Helena",0.8067132,"Libertarian Mark Wicks",33660
"1728202775","2017-05-21 09:21:03","Complete","News","Female","55-64","US-WEST-MT-Butte",0.9741876,"Democrat Rob Quist",8476
"1730225069","2017-05-22 01:46:31","Complete","News","Female","65+","US-WEST-MT-Miles City",0.8913826,"I am not likely to vote in this election",20633
"1732154645","2017-05-21 13:46:08","Complete","News","Male","35-44","US-WEST-MT-Missoula",0.9198625,"Republican Greg Gianforte",4238
"1736591379","2017-05-22 15:16:22","Complete","News","Female","65+","US-WEST-MT",0.8913826,"Republican Greg Gianforte",7757
"1740150663","2017-05-21 23:46:50","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"Democrat Rob Quist",57659
"1741789263","2017-05-23 07:17:50","Complete","News","Unknown","Unknown","US-WEST-MT-Helena",0,"Republican Greg Gianforte",12153
"1742099890","2017-05-21 18:54:15","Complete","News","Male","55-64","US-WEST-MT",0.8816528,"I am not likely to vote in this election",30299
"1743845484","2017-05-21 10:51:43","Complete","Mobile App","Male","25-34","US-WEST-MT-Great Falls",1.0884159,"I am not likely to vote in this election",10206
"1744419267","2017-05-22 12:37:00","Complete","News","Unknown","Unknown","US-WEST-MT-Bozeman",0,"Democrat Rob Quist",9257
"1752571549","2017-05-23 06:39:27","Complete","News","Male","55-64","US-WEST-MT-Great Falls",0.8816528,"Democrat Rob Quist",12436
"1754322485","2017-05-23 11:13:30","Complete","News","Female","55-64","US-WEST-MT-Billings",0.9741876,"Republican Greg Gianforte",4700
"1760417433","2017-05-21 11:18:06","Complete","News","Female","55-64","US-WEST-MT-Missoula",0.9741876,"Democrat Rob Quist",23269
"176737446","2017-05-21 11:32:06","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"I am not likely to vote in this election",4677
"1769314992","2017-05-22 15:31:41","Complete","News","Male","35-44","US-WEST-MT-Billings",0.9198625,"I am not likely to vote in this election",1570
"1773251897","2017-05-21 20:45:22","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"Democrat Rob Quist",24177
"1774141562","2017-05-22 20:14:50","Complete","News","Female","25-34","US-WEST-MT-Missoula",1.2026517,"I am not likely to vote in this election",5966
"1777997227","2017-05-21 18:48:53","Complete","News","Female","18-24","US-WEST-MT-Billings",1.2314484,"Republican Greg Gianforte",5691
"1780516967","2017-05-23 07:16:22","Complete","News","Female","55-64","US-WEST-MT-Missoula",0.9741876,"Democrat Rob Quist",20186
"1786260985","2017-05-23 04:16:46","Complete","News","Female","25-34","US-WEST-MT-Billings",1.2026517,"I am not likely to vote in this election",3733
"1795600461","2017-05-23 00:31:37","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"Democrat Rob Quist",11774
"179612869","2017-05-22 17:03:15","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"Democrat Rob Quist",12641
"1804413139","2017-05-23 04:00:14","Complete","News","Male","55-64","US-WEST-MT-Helena",0.8816528,"Democrat Rob Quist",12904
"1815411867","2017-05-21 18:03:11","Complete","News","Male","25-34","US-WEST-MT",1.0884159,"I am not likely to vote in this election",17013
"1817652882","2017-05-22 21:09:16","Complete","News","Female","45-54","US-WEST-MT-Bozeman",1.045264,"Democrat Rob Quist",6345
"1820149280","2017-05-22 14:30:47","Complete","News","Female","18-24","US-WEST-MT-Butte",1.2314484,"I am not likely to vote in this election",3379
"1822358325","2017-05-23 10:01:35","Complete","News","Unknown","Unknown","US-WEST-MT",0,"Republican Greg Gianforte",12943
"1823227882","2017-05-21 15:30:57","Complete","Mobile App","Female","18-24","US-WEST-MT-Missoula",1.2314484,"I am not likely to vote in this election",12321
"1826934477","2017-05-22 21:31:33","Complete","News","Female","18-24","US-WEST-MT-Great Falls",1.2314484,"Republican Greg Gianforte",9100
"1827762524","2017-05-22 01:37:03","Complete","News","Male","18-24","US-WEST-MT-Butte",1.1144773,"I am not likely to vote in this election",11124
"1831496980","2017-05-21 21:00:35","Complete","News","Male","55-64","US-WEST-MT-Great Falls",0.8816528,"Democrat Rob Quist",19896
"1838055659","2017-05-23 07:27:32","Complete","News","Male","45-54","US-WEST-MT-Billings",0.9459779,"Republican Greg Gianforte",11070
"1838821510","2017-05-23 00:27:04","Complete","News","Female","18-24","US-WEST-MT-Missoula",1.2314484,"I am not likely to vote in this election",12969
"1839245825","2017-05-22 20:51:06","Complete","News","Female","55-64","US-WEST-MT-Helena",0.9741876,"Democrat Rob Quist",4197
"1844008561","2017-05-22 08:02:56","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"Libertarian Mark Wicks",22308
"1853851612","2017-05-23 11:11:40","Complete","News","Male","45-54","US-WEST-MT-Missoula",0.9459779,"Republican Greg Gianforte",22661
"1859790934","2017-05-23 06:09:30","Complete","News","Male","65+","US-WEST-MT",0.8067132,"Republican Greg Gianforte",24653
"1862351127","2017-05-22 13:29:37","Complete","News","Female","18-24","US-WEST-MT-Bozeman",1.2314484,"I am not likely to vote in this election",4304
"1868188685","2017-05-22 02:06:15","Complete","News","Male","45-54","US-WEST-MT-Billings",0.9459779,"I am not likely to vote in this election",15160
"1872623552","2017-05-21 13:31:16","Complete","Mobile App","Male","18-24","US-WEST-MT-Laurel",1.1144773,"I am not likely to vote in this election",30786
"1879444983","2017-05-23 06:32:24","Complete","News","Female","55-64","US-WEST-MT-Great Falls",0.9741876,"Democrat Rob Quist",29148
"188911821","2017-05-22 01:46:29","Complete","News","Unknown","Unknown","US-WEST-MT-Laurel",0,"I am not likely to vote in this election",12384
"1894525866","2017-05-22 05:41:16","Complete","News","Female","65+","US-WEST-MT-Miles City",0.8913826,"Democrat Rob Quist",31968
"1897810939","2017-05-22 14:21:10","Complete","News","Male","35-44","US-WEST-MT-Kalispell",0.9198625,"Democrat Rob Quist",9962
"190250267","2017-05-23 08:32:00","Complete","Mobile App","Male","25-34","US-WEST-MT-Great Falls",1.0884159,"Democrat Rob Quist",11481
"190330951","2017-05-21 20:40:13","Complete","News","Male","35-44","US-WEST-MT-Roundup",0.9198625,"Democrat Rob Quist",23087
"1907579121","2017-05-23 09:07:48","Complete","News","Female","65+","US-WEST-MT-Great Falls",0.8913826,"Democrat Rob Quist",11692
"1912914263","2017-05-23 01:17:38","Complete","News","Male","45-54","US-WEST-MT-Billings",0.9459779,"Republican Greg Gianforte",13333
"1930733830","2017-05-22 17:27:49","Complete","News","Male","25-34","US-WEST-MT-Bozeman",1.0884159,"Democrat Rob Quist",12451
"1936519439","2017-05-23 10:16:06","Complete","News","Female","55-64","US-WEST-MT-Butte",0.9741876,"Republican Greg Gianforte",6019
"1938878032","2017-05-21 10:51:23","Complete","News","Male","65+","US-WEST-MT-Missoula",0.8067132,"Democrat Rob Quist",20314
"1940788621","2017-05-21 11:31:01","Complete","Arts & Entertainment","Unknown","Unknown","US-WEST-MT-Great Falls",0,"Democrat Rob Quist",9416
"1941266565","2017-05-23 07:11:22","Complete","News","Female","55-64","US-WEST-MT-Missoula",0.9741876,"I am not likely to vote in this election",31113
"194226712","2017-05-21 10:51:11","Complete","Mobile App","Female","65+","US-WEST-MT",0.8913826,"I am not likely to vote in this election",37634
"1942334213","2017-05-22 11:46:06","Complete","News","Unknown","Unknown","US-WEST-MT-Bozeman",0,"Republican Greg Gianforte",2621
"1942899198","2017-05-22 23:25:55","Complete","News","Female","18-24","US-WEST-MT-Billings",1.2314484,"I am not likely to vote in this election",1915
"1943666550","2017-05-23 10:37:11","Complete","News","Unknown","Unknown","US-WEST-MT-Butte",0,"I am not likely to vote in this election",12794
"1945682517","2017-05-23 09:54:54","Complete","News","Female","45-54","US-WEST-MT-Missoula",1.045264,"Democrat Rob Quist",10940
"1950117269","2017-05-22 18:15:38","Complete","News","Male","35-44","US-WEST-MT",0.9198625,"I am not likely to vote in this election",5435
"1951573261","2017-05-23 08:32:14","Complete","Mobile App","Male","25-34","US-WEST-MT-Billings",1.0884159,"Republican Greg Gianforte",14207
"195166318","2017-05-22 16:21:45","Complete","News","Unknown","Unknown","US-WEST-MT-Roundup",0,"Republican Greg Gianforte",2722
"1956289217","2017-05-23 08:31:59","Complete","Mobile App","Female","55-64","US-WEST-MT-Great Falls",0.9741876,"I am not likely to vote in this election",12214
"1958791127","2017-05-22 23:35:57","Complete","News","Female","18-24","US-WEST-MT-Helena",1.2314484,"Democrat Rob Quist",14092
"1961531803","2017-05-23 02:36:18","Complete","News","Female","65+","US-WEST-MT-Missoula",0.8913826,"Democrat Rob Quist",16265
"1973289581","2017-05-21 22:02:54","Complete","News","Male","25-34","US-WEST-MT-Billings",1.0884159,"Democrat Rob Quist",11590
"1974929220","2017-05-22 15:33:51","Complete","News","Male","35-44","US-WEST-MT",0.9198625,"I am not likely to vote in this election",31915
"1980950107","2017-05-21 22:58:18","Complete","Mobile App","Female","35-44","US-WEST-MT-Havre",1.0164077,"Democrat Rob Quist",10073
"1984199803","2017-05-21 18:01:10","Complete","News","Male","35-44","US-WEST-MT-Miles City",0.9198625,"I am not likely to vote in this election",8453
"1990852582","2017-05-23 04:16:00","Complete","News","Unknown","Unknown","US-WEST-MT",0,"Republican Greg Gianforte",11572
"1998056688","2017-05-22 11:21:59","Complete","News","Male","25-34","US-WEST-MT-Billings",1.0884159,"Democrat Rob Quist",11087
"1999335232","2017-05-22 01:48:06","Complete","News","Unknown","Unknown","US-WEST-MT-Bozeman",0,"Democrat Rob Quist",5930
"2001418486","2017-05-22 04:21:34","Complete","News","Female","55-64","US-WEST-MT-Glendive",0.9741876,"Republican Greg Gianforte",36501
"2001699835","2017-05-21 23:48:40","Complete","News","Male","65+","US-WEST-MT-Missoula",0.8067132,"I am not likely to vote in this election",81691
"2006885331","2017-05-23 05:40:18","Complete","News","Male","65+","US-WEST-MT-Missoula",0.8067132,"Democrat Rob Quist",8853
"2009073189","2017-05-23 10:44:34","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"Democrat Rob Quist",5424
"2011285154","2017-05-21 09:14:54","Complete","News","Male","35-44","US-WEST-MT-Missoula",0.9198625,"Democrat Rob Quist",15880
"2013657622","2017-05-23 01:22:20","Complete","News","Female","65+","US-WEST-MT-Missoula",0.8913826,"Democrat Rob Quist",6218
"2021286634","2017-05-23 11:18:05","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"Republican Greg Gianforte",15081
"2027471236","2017-05-21 10:50:58","Complete","Mobile App","Male","25-34","US-WEST-MT",1.0884159,"Democrat Rob Quist",13017
"2030277122","2017-05-21 17:30:41","Complete","Mobile App","Female","25-34","US-WEST-MT-Great Falls",1.2026517,"I am not likely to vote in this election",4251
"2032367924","2017-05-22 11:48:08","Complete","News","Male","25-34","US-WEST-MT",1.0884159,"Republican Greg Gianforte",8495
"203335557","2017-05-22 05:09:41","Complete","News","Female","55-64","US-WEST-MT",0.9741876,"I am not likely to vote in this election",8631
"203499747","2017-05-22 07:52:36","Complete","News","Male","25-34","US-WEST-MT",1.0884159,"I am not likely to vote in this election",14579
"2035165865","2017-05-21 18:52:33","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"Republican Greg Gianforte",14018
"2035233470","2017-05-22 01:49:05","Complete","News","Female","45-54","US-WEST-MT",1.045264,"Republican Greg Gianforte",10228
"2037911245","2017-05-22 17:42:10","Complete","News","Female","18-24","US-WEST-MT",1.2314484,"Democrat Rob Quist",1940
"2041405953","2017-05-21 15:18:14","Complete","News","Male","65+","US-WEST-MT-Bozeman",0.8067132,"Democrat Rob Quist",12420
"2041826113","2017-05-21 16:07:08","Complete","News","Male","55-64","US-WEST-MT-Bozeman",0.8816528,"Democrat Rob Quist",31219
"2052071102","2017-05-22 20:32:27","Complete","News","Male","45-54","US-WEST-MT-Helena",0.9459779,"Democrat Rob Quist",15240
"2054114062","2017-05-22 11:37:02","Complete","News","Female","18-24","US-WEST-MT-Butte",1.2314484,"Democrat Rob Quist",6622
"2057442384","2017-05-22 12:25:37","Complete","News","Male","25-34","US-WEST-MT-Bozeman",1.0884159,"Democrat Rob Quist",2473
"2063752810","2017-05-23 11:33:48","Complete","News","Male","35-44","US-WEST-MT-Butte",0.9198625,"Democrat Rob Quist",21204
"2068387858","2017-05-22 16:37:19","Complete","News","Female","45-54","US-WEST-MT",1.045264,"Democrat Rob Quist",21318
"2069615695","2017-05-23 07:10:23","Complete","News","Male","55-64","US-WEST-MT",0.8816528,"Democrat Rob Quist",14873
"2071576915","2017-05-23 08:52:14","Complete","News","Female","55-64","US-WEST-MT-Butte",0.9741876,"I am not likely to vote in this election",12707
"2072256817","2017-05-21 12:00:42","Complete","News","Male","65+","US-WEST-MT",0.8067132,"Republican Greg Gianforte",49409
"2077958902","2017-05-22 18:25:17","Complete","News","Male","55-64","US-WEST-MT",0.8816528,"Democrat Rob Quist",23336
"2088187039","2017-05-21 17:10:30","Complete","Mobile App","Male","25-34","US-WEST-MT-Kalispell",1.0884159,"I am not likely to vote in this election",7945
"2089112977","2017-05-21 20:02:20","Complete","News","Male","35-44","US-WEST-MT",0.9198625,"Republican Greg Gianforte",11552
"2093489932","2017-05-21 18:16:17","Complete","News","Male","25-34","US-WEST-MT-Billings",1.0884159,"Republican Greg Gianforte",16316
"2095693947","2017-05-21 16:20:41","Complete","Mobile App","Male","35-44","US-WEST-MT-Sidney",0.9198625,"Republican Greg Gianforte",22748
"2097451438","2017-05-21 23:05:48","Complete","News","Female","65+","US-WEST-MT",0.8913826,"Republican Greg Gianforte",8039
"2098205403","2017-05-22 03:03:36","Complete","News","Female","65+","US-WEST-MT",0.8913826,"Democrat Rob Quist",14481
"2099085381","2017-05-22 04:11:38","Complete","News","Male","35-44","US-WEST-MT-Sidney",0.9198625,"Democrat Rob Quist",11521
"2099650915","2017-05-22 14:09:08","Complete","News","Male","35-44","US-WEST-MT-Billings",0.9198625,"I am not likely to vote in this election",4534
"210555294","2017-05-22 02:08:33","Complete","News","Male","35-44","US-WEST-MT-Bozeman",0.9198625,"I am not likely to vote in this election",9473
"2106840769","2017-05-22 16:01:10","Complete","News","Male","35-44","US-WEST-MT",0.9198625,"I am not likely to vote in this election",15267
"2118455121","2017-05-23 07:25:30","Complete","News","Female","25-34","US-WEST-MT-Missoula",1.2026517,"Democrat Rob Quist",2617
"2119186700","2017-05-23 10:44:14","Complete","News","Female","55-64","US-WEST-MT-Bozeman",0.9741876,"Republican Greg Gianforte",11517
"2119940793","2017-05-23 10:01:17","Complete","News","Unknown","Unknown","US-WEST-MT",0,"I am not likely to vote in this election",15215
"2128386762","2017-05-23 10:28:31","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"Democrat Rob Quist",24402
"213111503","2017-05-23 03:59:33","Complete","News","Unknown","Unknown","US-WEST-MT",0,"I am not likely to vote in this election",27740
"2133823529","2017-05-22 05:07:20","Complete","News","Unknown","Unknown","US-WEST-MT-Bozeman",0,"I am not likely to vote in this election",28704
"2135311347","2017-05-21 19:06:43","Complete","News","Male","35-44","US-WEST-MT-Bozeman",0.9198625,"Democrat Rob Quist",18275
"2138283390","2017-05-22 11:02:56","Complete","News","Unknown","Unknown","US-WEST-MT-Laurel",0,"Democrat Rob Quist",19526
"2139702727","2017-05-21 21:26:54","Complete","News","Male","55-64","US-WEST-MT-Billings",0.8816528,"Republican Greg Gianforte",7002
"2140563539","2017-05-21 18:37:50","Complete","News","Female","45-54","US-WEST-MT-Miles City",1.045264,"I am not likely to vote in this election",18077
"216651669","2017-05-23 00:09:06","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"I am not likely to vote in this election",3733
"216741670","2017-05-23 06:39:02","Complete","News","Unknown","Unknown","US-WEST-MT-Kalispell",0,"I am not likely to vote in this election",21880
"217613289","2017-05-21 23:01:29","Complete","News","Female","55-64","US-WEST-MT-Billings",0.9741876,"Republican Greg Gianforte",8890
"218090375","2017-05-21 10:26:49","Complete","News","Female","65+","US-WEST-MT-Bozeman",0.8913826,"I am not likely to vote in this election",18175
"220009387","2017-05-22 20:17:19","Complete","News","Male","45-54","US-WEST-MT-Missoula",0.9459779,"Libertarian Mark Wicks",9178
"220064830","2017-05-22 21:09:58","Complete","News","Male","65+","US-WEST-MT",0.8067132,"Democrat Rob Quist",13438
"22234220","2017-05-23 00:35:04","Complete","News","Male","55-64","US-WEST-MT-Billings",0.8816528,"Democrat Rob Quist",15710
"238703453","2017-05-22 20:00:59","Complete","News","Female","18-24","US-WEST-MT-Bozeman",1.2314484,"Democrat Rob Quist",7046
"243339907","2017-05-21 18:18:41","Complete","News","Female","55-64","US-WEST-MT-Bozeman",0.9741876,"Republican Greg Gianforte",31315
"250209446","2017-05-22 15:51:55","Complete","News","Male","35-44","US-WEST-MT-Bozeman",0.9198625,"Libertarian Mark Wicks",2547
"257641307","2017-05-22 10:48:21","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"I am not likely to vote in this election",3105
"262804565","2017-05-21 15:42:14","Complete","Mobile App","Male","18-24","US-WEST-MT-Great Falls",1.1144773,"Democrat Rob Quist",14141
"26455986","2017-05-21 10:31:15","Complete","Mobile App","Male","25-34","US-WEST-MT",1.0884159,"Republican Greg Gianforte",3963
"265309533","2017-05-22 22:16:19","Complete","News","Female","18-24","US-WEST-MT-Bozeman",1.2314484,"Democrat Rob Quist",7014
"26556345","2017-05-22 20:33:16","Complete","News","Female","35-44","US-WEST-MT-Bozeman",1.0164077,"Democrat Rob Quist",8241
"272480283","2017-05-21 15:12:06","Complete","Mobile App","Male","18-24","US-WEST-MT",1.1144773,"I am not likely to vote in this election",9618
"273835247","2017-05-22 16:42:13","Complete","News","Female","18-24","US-WEST-MT-Havre",1.2314484,"Republican Greg Gianforte",5381
"274597441","2017-05-22 04:54:52","Complete","News","Female","55-64","US-WEST-MT",0.9741876,"Democrat Rob Quist",6462
"278184908","2017-05-21 11:07:07","Complete","News","Male","35-44","US-WEST-MT",0.9198625,"I am not likely to vote in this election",14056
"289077012","2017-05-23 10:44:57","Complete","News","Male","35-44","US-WEST-MT",0.9198625,"I am not likely to vote in this election",2501
"291124277","2017-05-21 16:23:57","Complete","News","Female","55-64","US-WEST-MT",0.9741876,"Democrat Rob Quist",8842
"291150378","2017-05-21 16:20:52","Complete","Mobile App","Male","25-34","US-WEST-MT",1.0884159,"Republican Greg Gianforte",5024
"296293071","2017-05-21 16:39:23","Complete","News","Female","18-24","US-WEST-MT",1.2314484,"I am not likely to vote in this election",5776
"297286178","2017-05-23 10:51:15","Complete","News","Male","65+","US-WEST-MT-Billings",0.8067132,"Republican Greg Gianforte",9010
"298507242","2017-05-22 09:18:18","Complete","News","Female","25-34","US-WEST-MT",1.2026517,"I am not likely to vote in this election",13805
"300321814","2017-05-22 20:10:17","Complete","News","Female","65+","US-WEST-MT-Butte",0.8913826,"Democrat Rob Quist",9671
"306595920","2017-05-22 16:15:27","Complete","News","Female","65+","US-WEST-MT",0.8913826,"Democrat Rob Quist",21607
"310582811","2017-05-22 18:07:25","Complete","News","Male","65+","US-WEST-MT",0.8067132,"I am not likely to vote in this election",19796
"311372704","2017-05-21 15:48:00","Complete","News","Unknown","Unknown","US-WEST-MT-Miles City",0,"Democrat Rob Quist",9022
"324452294","2017-05-21 22:40:21","Complete","News","Female","45-54","US-WEST-MT-Missoula",1.045264,"Democrat Rob Quist",15988
"324510605","2017-05-22 04:53:58","Complete","News","Female","35-44","US-WEST-MT-Butte",1.0164077,"I am not likely to vote in this election",4023
"325048515","2017-05-21 23:51:11","Complete","News","Male","18-24","US-WEST-MT-Billings",1.1144773,"Democrat Rob Quist",2598
"325295892","2017-05-21 11:56:16","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"Republican Greg Gianforte",3936
"328504253","2017-05-22 02:12:00","Complete","News","Female","65+","US-WEST-MT-Laurel",0.8913826,"Republican Greg Gianforte",13595
"331975918","2017-05-22 18:09:45","Complete","News","Female","55-64","US-WEST-MT",0.9741876,"Republican Greg Gianforte",12232
"33204936","2017-05-22 18:20:34","Complete","News","Male","55-64","US-WEST-MT",0.8816528,"Libertarian Mark Wicks",3512
"348006133","2017-05-22 11:15:49","Complete","News","Female","65+","US-WEST-MT",0.8913826,"Democrat Rob Quist",13105
"352131240","2017-05-21 19:27:12","Complete","Mobile App","Female","45-54","US-WEST-MT",1.045264,"Democrat Rob Quist",8813
"353404948","2017-05-21 14:31:35","Complete","Mobile App","Male","35-44","US-WEST-MT",0.9198625,"I am not likely to vote in this election",18850
"35639636","2017-05-21 21:02:58","Complete","News","Female","35-44","US-WEST-MT-Missoula",1.0164077,"I am not likely to vote in this election",8521
"358492966","2017-05-21 10:30:53","Complete","Mobile App","Male","18-24","US-WEST-MT-Bozeman",1.1144773,"Republican Greg Gianforte",11191
"359154233","2017-05-23 11:38:37","Complete","News","Female","25-34","US-WEST-MT-Billings",1.2026517,"Republican Greg Gianforte",4804
"360465594","2017-05-23 01:56:49","Complete","News","Female","65+","US-WEST-MT-Helena",0.8913826,"Democrat Rob Quist",9093
